brand_name,model_name,variant_name,variant_url,missing_fields
Skoda,Enyaq,Slavia,https://www.carwale.com/skoda-cars/enyaq/slavia/,price;engine;mileage;seating_capacity;airbags
Skoda,Rapid Tsi,Active 1.0 TSI AT,https://www.carwale.com/skoda-cars/rapid-tsi/active-10-tsi-at/,mileage;power;torque;airbags;body_type
Skoda,Rapid Tsi,Active 1.0 TSI MT,https://www.carwale.com/skoda-cars/rapid-tsi/active-10-tsi-mt/,mileage;power;torque;airbags;body_type
Skoda,Octavia,L\u0026K 2.0,https://www.carwale.com/skoda-cars/octavia/l-u0026k-20/,price;mileage;airbags
Skoda,Laura,L\u0026K 2.0 TDI AT,https://www.carwale.com/skoda-cars/laura/l-u0026k-20-tdi-at/,price;mileage;airbags
Tata,Punch,Accomplished  CNG 5 Speed Manual,https://www.carwale.com/tata-cars/punch/accomplished-cng-5-speed-manual/,fuel_type;mileage
Tata,Punch,Accomplished Plus (S) CNG Automatic,https://www.carwale.com/tata-cars/punch/accomplished-plus-s-cng-automatic/,fuel_type;mileage
Tata,Punch,Adventure (S) CNG 5 Speed Manual,https://www.carwale.com/tata-cars/punch/adventure-s-cng-5-speed-manual/,fuel_type;mileage
Tata,Punch,Adventure (S) CNG Automatic,https://www.carwale.com/tata-cars/punch/adventure-s-cng-automatic/,fuel_type;mileage
Tata,Punch,Adventure CNG 5 Speed Manual,https://www.carwale.com/tata-cars/punch/adventure-cng-5-speed-manual/,fuel_type;mileage
Tata,Punch,Adventure CNG Automatic,https://www.carwale.com/tata-cars/punch/adventure-cng-automatic/,fuel_type;mileage
Tata,Punch,Pure CNG 5 Speed Manual,https://www.carwale.com/tata-cars/punch/pure-cng-5-speed-manual/,fuel_type;mileage
Tata,Punch,Pure Plus (S) CNG 5 Speed Manual,https://www.carwale.com/tata-cars/punch/pure-plus-s-cng-5-speed-manual/,fuel_type;mileage
Tata,Punch,Pure Plus CNG 5 Speed Manual,https://www.carwale.com/tata-cars/punch/pure-plus-cng-5-speed-manual/,fuel_type;mileage
Tata,Punch,Pure Plus CNG Automatic,https://www.carwale.com/tata-cars/punch/pure-plus-cng-automatic/,fuel_type;mileage
Tata,Punch,Smart CNG 5 Speed Manual,https://www.carwale.com/tata-cars/punch/smart-cng-5-speed-manual/,fuel_type;mileage
Tata,Nexon,Creative CNG 1.2L Turbo 6 Speed Manual,https://www.carwale.com/tata-cars/nexon/creative-cng-12l-turbo-6-speed-manual/,fuel_type;mileage
Tata,Nexon,Creative Plus (PS) CNG 1.2L Turbo 6 Speed Manual,https://www.carwale.com/tata-cars/nexon/creative-plus-ps-cng-12l-turbo-6-speed-manual/,fuel_type;mileage
Tata,Nexon,Creative Plus (PS) CNG 1.2L Turbo 6 Speed Manual Dual Tone,https://www.carwale.com/tata-cars/nexon/creative-plus-ps-cng-12l-turbo-6-speed-manual-dual-tone/,fuel_type;mileage
Tata,Nexon,Creative Plus (S) CNG 1.2L Turbo 6 Speed Manual,https://www.carwale.com/tata-cars/nexon/creative-plus-s-cng-12l-turbo-6-speed-manual/,fuel_type;mileage
Tata,Nexon,Creative Plus (S) CNG 1.2L Turbo 6 Speed Manual Dark Edition,https://www.carwale.com/tata-cars/nexon/creative-plus-s-cng-12l-turbo-6-speed-manual-dark-edition/,fuel_type;mileage
Tata,Nexon,Fearless Plus (PS) CNG 1.2L Turbo 6 Speed Manual,https://www.carwale.com/tata-cars/nexon/fearless-plus-ps-cng-12l-turbo-6-speed-manual/,fuel_type;mileage
Tata,Nexon,Fearless Plus (PS) CNG 1.2L Turbo 6 Speed Manual Dark Edition,https://www.carwale.com/tata-cars/nexon/fearless-plus-ps-cng-12l-turbo-6-speed-manual-dark-edition/,fuel_type;mileage
Tata,Nexon,Fearless Plus (PS) CNG 1.2L Turbo 6 Speed Manual Dual Tone,https://www.carwale.com/tata-cars/nexon/fearless-plus-ps-cng-12l-turbo-6-speed-manual-dual-tone/,fuel_type;mileage
Tata,Nexon,Pure Plus (PS) CNG 1.2L Turbo 6 Speed Manual,https://www.carwale.com/tata-cars/nexon/pure-plus-ps-cng-12l-turbo-6-speed-manual/,fuel_type;mileage
Tata,Nexon,Pure Plus (S) CNG 1.2L Turbo 6 Speed Manual,https://www.carwale.com/tata-cars/nexon/pure-plus-s-cng-12l-turbo-6-speed-manual/,fuel_type;mileage
Tata,Nexon,Pure Plus CNG 1.2L Turbo 6 Speed Manual,https://www.carwale.com/tata-cars/nexon/pure-plus-cng-12l-turbo-6-speed-manual/,fuel_type;mileage
Tata,Nexon,Smart CNG 1.2L Turbo 6 Speed Manual,https://www.carwale.com/tata-cars/nexon/smart-cng-12l-turbo-6-speed-manual/,fuel_type;mileage
Tata,Nexon,Smart Plus (S) CNG 1.2L Turbo 6 Speed Manual,https://www.carwale.com/tata-cars/nexon/smart-plus-s-cng-12l-turbo-6-speed-manual/,fuel_type;mileage
Tata,Nexon,Smart Plus CNG 1.2L Turbo 6 Speed Manual,https://www.carwale.com/tata-cars/nexon/smart-plus-cng-12l-turbo-6-speed-manual/,fuel_type;mileage
Tata,Tiago,Creative CNG Automatic,https://www.carwale.com/tata-cars/tiago/creative-cng-automatic/,fuel_type;mileage
Tata,Tiago,Creative CNG Manual,https://www.carwale.com/tata-cars/tiago/creative-cng-manual/,fuel_type;mileage
Tata,Tiago,Pure CNG Automatic,https://www.carwale.com/tata-cars/tiago/pure-cng-automatic/,fuel_type;mileage
Tata,Tiago,Pure CNG Manual,https://www.carwale.com/tata-cars/tiago/pure-cng-manual/,fuel_type;mileage
Tata,Tiago,Pure Plus A CNG Automatic,https://www.carwale.com/tata-cars/tiago/pure-plus-a-cng-automatic/,fuel_type;mileage
Tata,Tiago,Pure Plus A CNG Manual,https://www.carwale.com/tata-cars/tiago/pure-plus-a-cng-manual/,fuel_type;mileage
Tata,Tiago,Pure Plus CNG Automatic,https://www.carwale.com/tata-cars/tiago/pure-plus-cng-automatic/,fuel_type;mileage
Tata,Tiago,Pure Plus CNG Manual,https://www.carwale.com/tata-cars/tiago/pure-plus-cng-manual/,fuel_type;mileage
Tata,Tiago,Smart CNG Manual,https://www.carwale.com/tata-cars/tiago/smart-cng-manual/,fuel_type;mileage
Tata,Altroz,Accomplished S CNG 1.2L Automatic (AMT),https://www.carwale.com/tata-cars/altroz/accomplished-s-cng-12l-automatic-amt/,fuel_type;mileage
Tata,Altroz,Accomplished S CNG 1.2L Manual,https://www.carwale.com/tata-cars/altroz/accomplished-s-cng-12l-manual/,fuel_type;mileage
Tata,Altroz,Creative CNG 1.2L Automatic (AMT),https://www.carwale.com/tata-cars/altroz/creative-cng-12l-automatic-amt/,fuel_type;mileage
Tata,Altroz,Creative CNG 1.2L Manual,https://www.carwale.com/tata-cars/altroz/creative-cng-12l-manual/,fuel_type;mileage
Tata,Altroz,Creative S CNG 1.2L Automatic (AMT),https://www.carwale.com/tata-cars/altroz/creative-s-cng-12l-automatic-amt/,fuel_type;mileage
Tata,Altroz,Creative S CNG 1.2L Manual,https://www.carwale.com/tata-cars/altroz/creative-s-cng-12l-manual/,fuel_type;mileage
Tata,Altroz,Pure CNG 1.2L Automatic (AMT),https://www.carwale.com/tata-cars/altroz/pure-cng-12l-automatic-amt/,fuel_type;mileage
Tata,Altroz,Pure CNG 1.2L Manual,https://www.carwale.com/tata-cars/altroz/pure-cng-12l-manual/,fuel_type;mileage
Tata,Altroz,Pure S CNG 1.2L Automatic (AMT),https://www.carwale.com/tata-cars/altroz/pure-s-cng-12l-automatic-amt/,fuel_type;mileage
Tata,Altroz,Pure S CNG 1.2L Manual,https://www.carwale.com/tata-cars/altroz/pure-s-cng-12l-manual/,fuel_type;mileage
Tata,Altroz,Smart CNG 1.2L Manual,https://www.carwale.com/tata-cars/altroz/smart-cng-12l-manual/,fuel_type;mileage
Tata,Tigor,XT CNG Manual,https://www.carwale.com/tata-cars/tigor/xt-cng-manual/,fuel_type;mileage
Tata,Tigor,XZ CNG Automatic,https://www.carwale.com/tata-cars/tigor/xz-cng-automatic/,fuel_type;mileage
Tata,Tigor,XZ CNG Manual,https://www.carwale.com/tata-cars/tigor/xz-cng-manual/,fuel_type;mileage
Tata,Tigor,XZ Plus CNG Automatic,https://www.carwale.com/tata-cars/tigor/xz-plus-cng-automatic/,fuel_type;mileage
Tata,Tigor,XZ Plus CNG Manual,https://www.carwale.com/tata-cars/tigor/xz-plus-cng-manual/,fuel_type;mileage
Tata,Tigor,XZ Plus CNG Manual LUX,https://www.carwale.com/tata-cars/tigor/xz-plus-cng-manual-lux/,fuel_type;mileage
Tata,Sierra Ev,Adventure 2WD 55.0 kWh,https://www.carwale.com/tata-cars/sierra-ev/adventure-2wd-550-kwh/,mileage;power;torque;seating_capacity;airbags
Tata,Sierra Ev,Adventure S 2WD 55.0 kWh,https://www.carwale.com/tata-cars/sierra-ev/adventure-s-2wd-550-kwh/,mileage;power;torque;seating_capacity;airbags
Tata,Sierra Ev,Empowered 2WD 60.0 kWh,https://www.carwale.com/tata-cars/sierra-ev/empowered-2wd-600-kwh/,mileage;torque;seating_capacity;airbags
Tata,Sierra Ev,Empowered QWD AWD 60.0 kWh,https://www.carwale.com/tata-cars/sierra-ev/empowered-qwd-awd-600-kwh/,mileage;torque;seating_capacity;airbags
Tata,Sierra Ev,Empowered Stealth QWD AWD 60.0 kWh,https://www.carwale.com/tata-cars/sierra-ev/empowered-stealth-qwd-awd-600-kwh/,mileage;torque;seating_capacity;airbags
Tata,Sierra Ev,Fearless Plus 2WD 55.0 kWh,https://www.carwale.com/tata-cars/sierra-ev/fearless-plus-2wd-550-kwh/,mileage;power;torque;seating_capacity;airbags
Tata,Sierra Ev,Fearless Plus 2WD 60.0 kWh,https://www.carwale.com/tata-cars/sierra-ev/fearless-plus-2wd-600-kwh/,mileage;power;torque;seating_capacity;airbags
Tata,New Tigor,Creative Plus CNG Automatic,https://www.carwale.com/tata-cars/new-tigor/creative-plus-cng-automatic/,mileage;power;body_type
Tata,New Tigor,Creative Plus CNG Manual,https://www.carwale.com/tata-cars/new-tigor/creative-plus-cng-manual/,mileage;power;body_type
Tata,New Tigor,Creative Plus Petrol Automatic,https://www.carwale.com/tata-cars/new-tigor/creative-plus-petrol-automatic/,mileage;power;body_type
Tata,New Tigor,Creative Plus Petrol Manual,https://www.carwale.com/tata-cars/new-tigor/creative-plus-petrol-manual/,mileage;power;body_type
Tata,New Tigor Ev,Creative Plus 26.0 kWh,https://www.carwale.com/tata-cars/new-tigor-ev/creative-plus-260-kwh/,mileage;power;body_type
Tata,Avinya,AWD,https://www.carwale.com/tata-cars/avinya/awd/,engine;mileage;power;torque;seating_capacity;airbags
Tata,Avinya,RWD,https://www.carwale.com/tata-cars/avinya/rwd/,engine;mileage;power;torque;seating_capacity;airbags
Tata,Tiago Nrg,XT iCNG [2022-2023],https://www.carwale.com/tata-cars/tiago-nrg/xt-icng-2022-2023/,fuel_type;mileage
Tata,Tiago Nrg,XT iCNG [2023-2025],https://www.carwale.com/tata-cars/tiago-nrg/xt-icng-2023-2025/,fuel_type;mileage
Tata,Tiago Nrg,XZ CNG Automatic,https://www.carwale.com/tata-cars/tiago-nrg/xz-cng-automatic/,fuel_type;mileage
Tata,Tiago Nrg,XZ CNG Manual,https://www.carwale.com/tata-cars/tiago-nrg/xz-cng-manual/,fuel_type;mileage
Tata,Tiago Nrg,XZ iCNG [2022-2023],https://www.carwale.com/tata-cars/tiago-nrg/xz-icng-2022-2023/,fuel_type;mileage
Tata,Tiago Nrg,XZ iCNG [2023-2025],https://www.carwale.com/tata-cars/tiago-nrg/xz-icng-2023-2025/,fuel_type;mileage
Tata,Tiago Nrg,XZA iCNG [2024-2025],https://www.carwale.com/tata-cars/tiago-nrg/xza-icng-2024-2025/,fuel_type;mileage
Tata,Tl,4x4,https://www.carwale.com/tata-cars/tl/4x4/,mileage;power;body_type
Tata,Estate,Std,https://www.carwale.com/tata-cars/estate/std/,power;torque;seating_capacity;airbags;body_type
Tata,Sumo Gold,SA Gold,https://www.carwale.com/tata-cars/sumo-gold/sa-gold/,power;body_type
Tesla,Model Y,L Premium AWD 88.0 kWh,https://www.carwale.com/tesla-cars/model-y/l-premium-awd-880-kwh/,mileage;torque
Tesla,Model Y,Premium Long Range RWD 2WD 75.0 kWh,https://www.carwale.com/tesla-cars/model-y/premium-long-range-rwd-2wd-750-kwh/,mileage;torque
Tesla,Model Y,Premium RWD 2WD 60.0 kWh,https://www.carwale.com/tesla-cars/model-y/premium-rwd-2wd-600-kwh/,mileage;torque
Tesla,Model 3,Long Range,https://www.carwale.com/tesla-cars/model-3/long-range/,engine;mileage;power;torque;airbags
Tesla,Model 3,Model Y,https://www.carwale.com/tesla-cars/model-3/model-y/,price;fuel_type;engine;mileage;power;torque;airbags
Tesla,Model 3,Performance,https://www.carwale.com/tesla-cars/model-3/performance/,engine;mileage;power;torque;airbags
Tesla,Model 3,Rear-Wheel Drive,https://www.carwale.com/tesla-cars/model-3/rear-wheel-drive/,engine;mileage;power;torque;airbags
Tesla,Model S,Model Y,https://www.carwale.com/tesla-cars/model-s/model-y/,price;engine;mileage;power;torque;seating_capacity;airbags
Toyota,Hyryder,G (O) 2WD Hybrid (Electric + Petrol) 1.5L Automatic (e-CVT),https://www.carwale.com/toyota-cars/hyryder/g-o-2wd-hybrid-electric-petrol-15l-automatic-e-cvt/,price;mileage
Toyota,Hyryder,G (O) 2WD Hybrid (Electric + Petrol) 1.5L Automatic (e-CVT) Dual Tone,https://www.carwale.com/toyota-cars/hyryder/g-o-2wd-hybrid-electric-petrol-15l-automatic-e-cvt-dual-tone/,price;mileage
Toyota,Hyryder,G 2WD CNG 1.5L Manual,https://www.carwale.com/toyota-cars/hyryder/g-2wd-cng-15l-manual/,fuel_type;mileage
Toyota,Hyryder,S 2WD CNG 1.5L Manual,https://www.carwale.com/toyota-cars/hyryder/s-2wd-cng-15l-manual/,fuel_type;mileage
Toyota,Hyryder,S 2WD Hybrid (Electric + Petrol) 1.5L Automatic (e-CVT),https://www.carwale.com/toyota-cars/hyryder/s-2wd-hybrid-electric-petrol-15l-automatic-e-cvt/,price;mileage
Toyota,Hyryder,V 2WD Hybrid (Electric + Petrol) 1.5L Automatic (e-CVT),https://www.carwale.com/toyota-cars/hyryder/v-2wd-hybrid-electric-petrol-15l-automatic-e-cvt/,price;mileage
Toyota,Hyryder,V 2WD Hybrid (Electric + Petrol) 1.5L Automatic (e-CVT) Dual Tone,https://www.carwale.com/toyota-cars/hyryder/v-2wd-hybrid-electric-petrol-15l-automatic-e-cvt-dual-tone/,price;mileage
Toyota,Innova Hycross,VX (O) Hybrid (Electric + Petrol) Automatic (e-CVT) 7 STR,https://www.carwale.com/toyota-cars/innova-hycross/vx-o-hybrid-electric-petrol-automatic-e-cvt-7-str/,price;mileage
Toyota,Innova Hycross,VX (O) Hybrid (Electric + Petrol) Automatic (e-CVT) 7 STR Platinum White Pearl,https://www.carwale.com/toyota-cars/innova-hycross/vx-o-hybrid-electric-petrol-automatic-e-cvt-7-str-platinum-white-pearl/,price;mileage
Toyota,Innova Hycross,VX (O) Hybrid (Electric + Petrol) Automatic (e-CVT) 8 STR,https://www.carwale.com/toyota-cars/innova-hycross/vx-o-hybrid-electric-petrol-automatic-e-cvt-8-str/,price;mileage
Toyota,Innova Hycross,VX (O) Hybrid (Electric + Petrol) Automatic (e-CVT) 8 STR Platinum White Pearl,https://www.carwale.com/toyota-cars/innova-hycross/vx-o-hybrid-electric-petrol-automatic-e-cvt-8-str-platinum-white-pearl/,price;mileage
Toyota,Innova Hycross,VX Hybrid (Electric + Petrol) Automatic (e-CVT) 7 STR,https://www.carwale.com/toyota-cars/innova-hycross/vx-hybrid-electric-petrol-automatic-e-cvt-7-str/,price;mileage
Toyota,Innova Hycross,VX Hybrid (Electric + Petrol) Automatic (e-CVT) 7 STR Platinum White Pearl,https://www.carwale.com/toyota-cars/innova-hycross/vx-hybrid-electric-petrol-automatic-e-cvt-7-str-platinum-white-pearl/,price;mileage
Toyota,Innova Hycross,VX Hybrid (Electric + Petrol) Automatic (e-CVT) 8 STR,https://www.carwale.com/toyota-cars/innova-hycross/vx-hybrid-electric-petrol-automatic-e-cvt-8-str/,price;mileage
Toyota,Innova Hycross,VX Hybrid (Electric + Petrol) Automatic (e-CVT) 8 STR Platinum White Pearl,https://www.carwale.com/toyota-cars/innova-hycross/vx-hybrid-electric-petrol-automatic-e-cvt-8-str-platinum-white-pearl/,price;mileage
Toyota,Innova Hycross,ZX (O) Hybrid (Electric + Petrol) Automatic (e-CVT) 7 STR,https://www.carwale.com/toyota-cars/innova-hycross/zx-o-hybrid-electric-petrol-automatic-e-cvt-7-str/,price;mileage
Toyota,Innova Hycross,ZX (O) Hybrid (Electric + Petrol) Automatic (e-CVT) 7 STR Limited Edition,https://www.carwale.com/toyota-cars/innova-hycross/zx-o-hybrid-electric-petrol-automatic-e-cvt-7-str-limited-edition/,price;mileage
Toyota,Innova Hycross,ZX (O) Hybrid (Electric + Petrol) Automatic (e-CVT) 7 STR Platinum White Pearl,https://www.carwale.com/toyota-cars/innova-hycross/zx-o-hybrid-electric-petrol-automatic-e-cvt-7-str-platinum-white-pearl/,price;mileage
Toyota,Innova Hycross,ZX Hybrid (Electric + Petrol) Automatic (e-CVT) 7 STR,https://www.carwale.com/toyota-cars/innova-hycross/zx-hybrid-electric-petrol-automatic-e-cvt-7-str/,price;mileage
Toyota,Innova Hycross,ZX Hybrid (Electric + Petrol) Automatic (e-CVT) 7 STR Platinum White Pearl,https://www.carwale.com/toyota-cars/innova-hycross/zx-hybrid-electric-petrol-automatic-e-cvt-7-str-platinum-white-pearl/,price;mileage
Toyota,Fortuner,4x4 4WD Mild Hybrid (Electric + Diesel) 2.8L Turbo Automatic,https://www.carwale.com/toyota-cars/fortuner/4x4-4wd-mild-hybrid-electric-diesel-28l-turbo-automatic/,price;mileage
Toyota,Fortuner,4x4 4WD Mild Hybrid (Electric + Diesel) 2.8L Turbo Automatic  Platinum White Pearl,https://www.carwale.com/toyota-cars/fortuner/4x4-4wd-mild-hybrid-electric-diesel-28l-turbo-automatic-platinum-white-pearl/,price;mileage
Toyota,Taisor,E CNG 1.2L Manual,https://www.carwale.com/toyota-cars/taisor/e-cng-12l-manual/,fuel_type;mileage
Toyota,Glanza,G CNG Manual,https://www.carwale.com/toyota-cars/glanza/g-cng-manual/,fuel_type;mileage
Toyota,Glanza,S CNG Manual,https://www.carwale.com/toyota-cars/glanza/s-cng-manual/,fuel_type;mileage
Toyota,Rumion,S CNG Manual,https://www.carwale.com/toyota-cars/rumion/s-cng-manual/,fuel_type;mileage
Toyota,Camry,Elegant Hybrid (Electric + Petrol) Automatic,https://www.carwale.com/toyota-cars/camry/elegant-hybrid-electric-petrol-automatic/,price;mileage
Toyota,Camry,Elegant Hybrid (Electric + Petrol) Automatic Platinum White Pearl,https://www.carwale.com/toyota-cars/camry/elegant-hybrid-electric-petrol-automatic-platinum-white-pearl/,price;mileage
Toyota,Camry,Sprint Edition Hybrid (Electric + Petrol) Automatic Dual Tone,https://www.carwale.com/toyota-cars/camry/sprint-edition-hybrid-electric-petrol-automatic-dual-tone/,price;mileage
Toyota,Camry,Sprint Edition Hybrid (Electric + Petrol) Automatic Platinum White Pearl,https://www.carwale.com/toyota-cars/camry/sprint-edition-hybrid-electric-petrol-automatic-platinum-white-pearl/,price;mileage
Toyota,Fortuner Legender,4X4 4WD Mild Hybrid (Electric + Diesel) Turbo Automatic Dual Tone,https://www.carwale.com/toyota-cars/fortuner-legender/4x4-4wd-mild-hybrid-electric-diesel-turbo-automatic-dual-tone/,price;mileage
Toyota,Vellfire,Hi Hybrid (Electric + Petrol) Automatic,https://www.carwale.com/toyota-cars/vellfire/hi-hybrid-electric-petrol-automatic/,price;mileage
Toyota,Vellfire,VIP – Executive Lounge Hybrid (Electric + Petrol) Automatic,https://www.carwale.com/toyota-cars/vellfire/vip-executive-lounge-hybrid-electric-petrol-automatic/,price;mileage
Toyota,Urban Cruiser Hyryder 7 Seater,Fortuner,https://www.carwale.com/toyota-cars/urban-cruiser-hyryder-7-seater/fortuner/,price;transmission;mileage;power;torque;body_type
Toyota,Urban Cruiser Hyryder 7 Seater,Innova Crysta,https://www.carwale.com/toyota-cars/urban-cruiser-hyryder-7-seater/innova-crysta/,price;transmission;mileage;power;torque;body_type
Toyota,Urban Cruiser Hyryder 7 Seater,Innova Hycross,https://www.carwale.com/toyota-cars/urban-cruiser-hyryder-7-seater/innova-hycross/,price;transmission;mileage;power;torque;body_type
Toyota,Urban Cruiser Hyryder 7 Seater,Urban Cruiser Hyryder,https://www.carwale.com/toyota-cars/urban-cruiser-hyryder-7-seater/urban-cruiser-hyryder/,price;transmission;mileage;power;torque;body_type
Toyota,Urban Cruiser Hyryder 7 Seater,Urban Cruiser Taisor,https://www.carwale.com/toyota-cars/urban-cruiser-hyryder-7-seater/urban-cruiser-taisor/,price;transmission;mileage;power;torque;body_type
Toyota,Bz4X,Fortuner,https://www.carwale.com/toyota-cars/bz4x/fortuner/,price;fuel_type;engine;mileage;power;torque;seating_capacity;airbags
Toyota,Bz4X,Innova Crysta,https://www.carwale.com/toyota-cars/bz4x/innova-crysta/,price;fuel_type;engine;mileage;power;torque;seating_capacity;airbags
Toyota,Bz4X,Innova Hycross,https://www.carwale.com/toyota-cars/bz4x/innova-hycross/,price;fuel_type;engine;mileage;power;torque;seating_capacity;airbags
Toyota,Bz4X,Urban Cruiser Hyryder,https://www.carwale.com/toyota-cars/bz4x/urban-cruiser-hyryder/,price;fuel_type;engine;mileage;power;torque;seating_capacity;airbags
Toyota,Bz4X,Urban Cruiser Taisor,https://www.carwale.com/toyota-cars/bz4x/urban-cruiser-taisor/,price;fuel_type;engine;mileage;power;torque;seating_capacity;airbags
Toyota,New Rumion,Fortuner,https://www.carwale.com/toyota-cars/new-rumion/fortuner/,price;transmission;mileage;power;torque;body_type
Toyota,New Rumion,Innova Crysta,https://www.carwale.com/toyota-cars/new-rumion/innova-crysta/,price;transmission;mileage;power;torque;body_type
Toyota,New Rumion,Innova Hycross,https://www.carwale.com/toyota-cars/new-rumion/innova-hycross/,price;transmission;mileage;power;torque;body_type
Toyota,New Rumion,Urban Cruiser Hyryder,https://www.carwale.com/toyota-cars/new-rumion/urban-cruiser-hyryder/,price;transmission;mileage;power;torque;body_type
Toyota,New Rumion,Urban Cruiser Taisor,https://www.carwale.com/toyota-cars/new-rumion/urban-cruiser-taisor/,price;transmission;mileage;power;torque;body_type
Toyota,New Land Cruiser Fj,Fortuner,https://www.carwale.com/toyota-cars/new-land-cruiser-fj/fortuner/,price;transmission;mileage;power;torque;body_type
Toyota,New Land Cruiser Fj,Innova Crysta,https://www.carwale.com/toyota-cars/new-land-cruiser-fj/innova-crysta/,price;transmission;mileage;power;torque;body_type
Toyota,New Land Cruiser Fj,Innova Hycross,https://www.carwale.com/toyota-cars/new-land-cruiser-fj/innova-hycross/,price;transmission;mileage;power;torque;body_type
Toyota,New Land Cruiser Fj,Urban Cruiser Hyryder,https://www.carwale.com/toyota-cars/new-land-cruiser-fj/urban-cruiser-hyryder/,price;transmission;mileage;power;torque;body_type
Toyota,New Land Cruiser Fj,Urban Cruiser Taisor,https://www.carwale.com/toyota-cars/new-land-cruiser-fj/urban-cruiser-taisor/,price;transmission;mileage;power;torque;body_type
Toyota,Ventury,2.7 Petrol,https://www.carwale.com/toyota-cars/ventury/27-petrol/,mileage;power;torque;body_type
Toyota,Hiace,Commuter,https://www.carwale.com/toyota-cars/hiace/commuter/,mileage;power;airbags;body_type
Toyota,Belta,High AT,https://www.carwale.com/toyota-cars/belta/high-at/,mileage;power;torque;seating_capacity;airbags
Toyota,Belta,High MT,https://www.carwale.com/toyota-cars/belta/high-mt/,mileage;power;torque;seating_capacity;airbags
Toyota,Tundra,Twin Cabin,https://www.carwale.com/toyota-cars/tundra/twin-cabin/,mileage;power;torque;body_type
Toyota,Lexus,LX 470,https://www.carwale.com/toyota-cars/lexus/lx-470/,mileage;power;torque;body_type
Toyota,Commuter,HiAce 3.0 L,https://www.carwale.com/toyota-cars/commuter/hiace-30-l/,mileage;power;torque;airbags;body_type
Toyota,Commuter,Luxury Van,https://www.carwale.com/toyota-cars/commuter/luxury-van/,mileage;power;torque;airbags;body_type
Toyota,Rav4,Diesel,https://www.carwale.com/toyota-cars/rav4/diesel/,mileage;power;torque;body_type
Toyota,Rav4,Petrol,https://www.carwale.com/toyota-cars/rav4/petrol/,mileage;power;torque;body_type
Toyota,Estima,Emina 2.0 TDI AT,https://www.carwale.com/toyota-cars/estima/emina-20-tdi-at/,mileage;power;torque;airbags
Toyota,Estima,GL,https://www.carwale.com/toyota-cars/estima/gl/,mileage;power;torque;airbags
Toyota,Estima,Lucida,https://www.carwale.com/toyota-cars/estima/lucida/,mileage;power;torque;airbags
Toyota,Tercel,AT,https://www.carwale.com/toyota-cars/tercel/at/,mileage;power;torque;airbags
Toyota,Cressida,2.4 MT Petrol,https://www.carwale.com/toyota-cars/cressida/24-mt-petrol/,mileage;power;torque;body_type
Toyota,Cressida,XL 2.4 AT,https://www.carwale.com/toyota-cars/cressida/xl-24-at/,mileage;power;torque;body_type
Toyota,Majesta,3.0 V6 AT,https://www.carwale.com/toyota-cars/majesta/30-v6-at/,mileage;power;torque;airbags
Toyota,Majesta,4.0 V8 AT,https://www.carwale.com/toyota-cars/majesta/40-v8-at/,mileage;power;torque;airbags
Toyota,Corollaceres,Petrol AT,https://www.carwale.com/toyota-cars/corollaceres/petrol-at/,mileage;power;torque;body_type
Toyota,Sera,Coupe,https://www.carwale.com/toyota-cars/sera/coupe/,mileage;power;torque;airbags
Toyota,Celica,Coupe,https://www.carwale.com/toyota-cars/celica/coupe/,mileage;power;torque;body_type
Toyota,Cynos,1.5 Coupe,https://www.carwale.com/toyota-cars/cynos/15-coupe/,mileage;power;torque;airbags
Toyota,Mr2,AW11 (4A-GE),https://www.carwale.com/toyota-cars/mr2/aw11-4a-ge/,mileage;power;torque;airbags
Toyota,Crown,Royal Saloon 3.0 V6 AT,https://www.carwale.com/toyota-cars/crown/royal-saloon-30-v6-at/,mileage;power;torque;airbags
Toyota,Crown,Super Saloon 2.4 AT,https://www.carwale.com/toyota-cars/crown/super-saloon-24-at/,mileage;power;torque;airbags
Toyota,Corona,Diesel,https://www.carwale.com/toyota-cars/corona/diesel/,power;torque;airbags
Toyota,Corona,Petrol,https://www.carwale.com/toyota-cars/corona/petrol/,mileage;power;torque;airbags
Toyota,Landcruiserprado,TX,https://www.carwale.com/toyota-cars/landcruiserprado/tx/,mileage;power;torque;body_type
Toyota,Landcruiserprado,TX Petrol,https://www.carwale.com/toyota-cars/landcruiserprado/tx-petrol/,mileage;power;torque;body_type
Toyota,Landcruiserprado,VX L,https://www.carwale.com/toyota-cars/landcruiserprado/vx-l/,mileage;power;torque;body_type
Toyota,Markii,Grande,https://www.carwale.com/toyota-cars/markii/grande/,mileage;power;torque;body_type
Toyota,Masterace,Diesel,https://www.carwale.com/toyota-cars/masterace/diesel/,mileage;power;torque;body_type
VinFast,Vf 3,VF 6,https://www.carwale.com/vinfast-cars/vf-3/vf-6/,price;transmission;engine;mileage;power;torque;airbags;body_type
VinFast,Vf 3,VF 7,https://www.carwale.com/vinfast-cars/vf-3/vf-7/,price;transmission;engine;mileage;power;torque;airbags;body_type
VinFast,Vf 3,VF MPV 7,https://www.carwale.com/vinfast-cars/vf-3/vf-mpv-7/,price;transmission;engine;mileage;power;torque;airbags;body_type
VinFast,Vf 9,VF 6,https://www.carwale.com/vinfast-cars/vf-9/vf-6/,price;transmission;engine;mileage;power;torque;airbags;body_type
